0
0
0
0
150
150
150
200
150
150
100
100
150
200
150
150
315
315
315
315
315
265
265
215
665
215
265
265
265
315
265
265
265
215
665
215
265
265
265
315
265
265
265
215
665
215
265
265
315
315
315
315
150
150
150
200
150
150
100
100
150
200
150
150
315
315
315
315
315
265
265
215
665
215
265
265
265
315
265
265
265
215
665
215
265
265
265
315
265
265
265
215
665
215
265
265
315
315
315
315
